frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
69,7,motorcycle,3,RED,red,8.0,28.8,7.0,,4,0.875,0,stop
70,6,car,2,RED,red,16.0,57.6,27.0,17.0,4,1.688,0,stop
70,2,car,2,RED,red,5.0,18.0,10.0,3.0,4,2.0,0,stop
70,1,truck,7,RED,red,0.0,0.0,50.0,23.0,4,,0,stop
70,7,motorcycle,3,RED,red,7.0,25.2,7.0,,4,1.0,0,stop
71,6,car,2,RED,red,16.0,57.6,26.0,16.0,4,1.625,0,stop
71,2,car,2,RED,red,5.0,18.0,10.0,3.0,4,2.0,0,stop
71,1,truck,7,RED,red,0.0,0.0,50.0,24.0,4,,0,stop
71,7,motorcycle,3,RED,red,6.0,21.6,7.0,,4,1.167,0,stop
72,6,car,2,RED,red,16.0,57.6,25.0,15.0,4,1.562,0,stop
72,1,truck,7,RED,red,0.0,0.0,50.0,5.0,4,,0,stop
72,2,car,2,RED,red,4.0,14.4,10.0,,4,2.5,0,stop
72,14,motorcycle,3,RED,red,,,45.0,20.0,4,,0,
73,6,car,2,RED,red,15.0,54.0,25.0,16.0,4,1.667,0,stop
73,2,car,2,RED,red,5.0,18.0,9.0,,4,1.8,0,stop
73,1,truck,7,RED,red,0.0,0.0,50.0,5.0,4,,0,stop
73,14,motorcycle,3,RED,red,,,45.0,20.0,4,,0,
74,6,car,2,RED,red,15.0,54.0,24.0,15.0,4,1.6,0,stop
74,2,car,2,RED,red,4.0,14.4,9.0,,4,2.25,0,stop
74,1,truck,7,RED,red,0.0,0.0,50.0,6.0,4,,0,stop
74,14,motorcycle,3,RED,red,,,44.0,20.0,4,,0,
75,6,car,2,RED,red,16.0,57.6,23.0,15.0,5,1.438,0,stop
75,2,car,2,RED,red,4.0,14.4,8.0,3.0,5,2.0,0,stop
75,1,truck,7,RED,red,0.0,0.0,50.0,7.0,5,,0,stop
