frame_index,tracker_id,vehicle_type,class_id,traffic_light_status,phase_state,speed_ms,speed_kmh,distance_to_stop_line_m,distance_to_front_vehicle_m,traffic_density,ttc_s,pending_yellow_decision,yellow_light_decision
75,6,car,2,RED,red,20.0,72.0,34.0,9.0,3,1.7,0,stop
76,3,car,2,RED,red,6.0,21.6,41.0,8.0,3,6.833,0,stop
76,5,car,2,RED,red,18.0,64.8,24.0,,3,1.333,0,stop
76,6,car,2,RED,red,20.0,72.0,33.0,9.0,3,1.65,0,stop
77,3,car,2,RED,red,6.0,21.6,41.0,9.0,3,6.833,0,stop
77,5,car,2,RED,red,17.0,61.2,24.0,,3,1.412,0,stop
77,6,car,2,RED,red,20.0,72.0,32.0,8.0,3,1.6,0,stop
78,5,car,2,RED,red,18.0,64.8,23.0,,3,1.278,0,stop
78,3,car,2,RED,red,6.0,21.6,41.0,10.0,3,6.833,0,stop
78,6,car,2,RED,red,20.0,72.0,31.0,8.0,3,1.55,0,stop
79,7,car,2,OFF,unknown,,,57.0,16.0,4,,0,
79,5,car,2,OFF,unknown,18.0,64.8,22.0,,4,1.222,0,stop
79,3,car,2,OFF,unknown,6.0,21.6,41.0,11.0,4,6.833,0,stop
79,6,car,2,OFF,unknown,20.0,72.0,30.0,8.0,4,1.5,0,stop
80,3,car,2,RED,red,6.0,21.6,40.0,10.0,4,6.667,0,stop
80,7,car,2,RED,red,,,56.0,16.0,4,,0,
80,5,car,2,RED,red,17.0,61.2,22.0,,4,1.294,0,stop
80,6,car,2,RED,red,19.0,68.4,30.0,8.0,4,1.579,0,stop
81,7,car,2,RED,red,,,55.0,15.0,4,,0,
81,3,car,2,RED,red,6.0,21.6,40.0,10.0,4,6.667,0,stop
81,5,car,2,RED,red,16.0,57.6,22.0,,4,1.375,0,stop
81,6,car,2,RED,red,18.0,64.8,30.0,8.0,4,1.667,0,stop
82,7,car,2,RED,red,,,54.0,14.0,4,,0,
82,3,car,2,RED,red,5.0,18.0,40.0,11.0,4,8.0,0,stop
82,5,car,2,RED,red,17.0,61.2,21.0,,4,1.235,0,stop
82,6,car,2,RED,red,18.0,64.8,29.0,8.0,4,1.611,0,stop
83,7,car,2,RED,red,,,54.0,14.0,4,,0,
83,3,car,2,RED,red,5.0,18.0,40.0,11.0,4,8.0,0,stop
83,5,car,2,RED,red,16.0,57.6,20.0,,4,1.25,0,stop
83,6,car,2,RED,red,18.0,64.8,29.0,9.0,4,1.611,0,stop
84,7,car,2,RED,red,,,53.0,13.0,4,,0,
84,3,car,2,RED,red,5.0,18.0,40.0,12.0,4,8.0,0,stop
84,5,car,2,RED,red,15.0,54.0,20.0,,4,1.333,0,stop
84,6,car,2,RED,red,17.0,61.2,28.0,8.0,4,1.647,0,stop
85,7,car,2,RED,red,,,52.0,12.0,4,,0,
85,3,car,2,RED,red,5.0,18.0,40.0,12.0,4,8.0,0,stop
85,5,car,2,RED,red,14.0,50.4,20.0,,4,1.429,0,stop
85,6,car,2,RED,red,16.0,57.6,28.0,8.0,4,1.75,0,stop
86,7,car,2,GREEN,pre_yellow,,,51.0,11.0,4,,0,
86,3,car,2,GREEN,pre_yellow,4.0,14.4,40.0,13.0,4,10.0,0,
86,5,car,2,GREEN,pre_yellow,16.0,57.6,18.0,,4,1.125,0,
86,6,car,2,GREEN,pre_yellow,15.0,54.0,27.0,9.0,4,1.8,0,
87,7,car,2,RED,red,,,50.0,11.0,4,,0,
87,3,car,2,RED,red,5.0,18.0,39.0,12.0,4,7.8,0,stop
87,5,car,2,RED,red,15.0,54.0,18.0,,4,1.2,0,stop
87,6,car,2,RED,red,15.0,54.0,27.0,9.0,4,1.8,0,stop
