frame_index,tracker_id,vehicle_type,class_id,x,y,distance,time_s,speed_kmh,speed_ms,traffic_light_status,yellow_light,distance_to_stop_line,distance_to_front_vehicle,traffic_density,ttc,yellow_light_decision,go_stop_label
500,4,car,0,7,30,14.0,1.0,50.4,14.0,GREEN,False,30.0,2.0,3,2.142857142857143,,0
501,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
502,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
503,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
504,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
505,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
506,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
507,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
508,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
509,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,2,999.0,,0
509,12,car,2,6,28,,,,0.0,GREEN,False,28.0,,2,999.0,,0
510,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
511,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
512,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
513,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
514,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
515,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
516,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
517,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
518,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
519,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
520,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
521,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
522,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
523,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
524,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
525,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
526,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
527,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
528,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
529,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
530,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
531,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
532,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
533,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
534,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
535,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
536,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
537,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
538,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
539,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
540,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
541,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,12.0,2,999.0,,0
541,13,car,2,3,16,,,,0.0,GREEN,False,16.0,,2,999.0,,0
542,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,12.0,2,999.0,,0
542,13,car,2,3,16,,,,0.0,GREEN,False,16.0,,2,999.0,,0
543,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,12.0,2,999.0,,0
543,13,car,2,3,16,,,,0.0,GREEN,False,16.0,,2,999.0,,0
544,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
545,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
546,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,12.0,2,999.0,,0
546,13,car,2,3,16,,,,0.0,GREEN,False,16.0,,2,999.0,,0
547,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,12.0,2,999.0,,0
547,13,car,2,3,16,,,,0.0,GREEN,False,16.0,,2,999.0,,0
548,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,12.0,2,999.0,,0
548,13,car,2,3,16,,,,0.0,GREEN,False,16.0,,2,999.0,,0
549,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
550,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
551,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
552,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
553,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
554,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
555,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
556,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
557,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
558,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
559,1,car,2,4,28,0.0,1.0,0.0,0.0,GREEN,False,28.0,,1,999.0,,0
560,1,car,2,4,27,1.0,1.0,3.6,1.0,GREEN,False,27.0,,1,27.0,,0
561,1,car,2,4,27,1.0,1.0,3.6,1.0,GREEN,False,27.0,,1,27.0,,0
562,1,car,2,4,27,1.0,1.0,3.6,1.0,GREEN,False,27.0,,1,27.0,,0
563,1,car,2,4,27,1.0,1.0,3.6,1.0,GREEN,False,27.0,,1,27.0,,0
564,1,car,2,4,27,1.0,1.0,3.6,1.0,GREEN,False,27.0,,1,27.0,,0
565,1,car,2,4,27,1.0,1.0,3.6,1.0,GREEN,False,27.0,,1,27.0,,0
566,1,car,2,4,27,1.0,1.0,3.6,1.0,GREEN,False,27.0,,1,27.0,,0
567,1,car,2,4,27,1.0,1.0,3.6,1.0,GREEN,False,27.0,,1,27.0,,0
568,1,car,2,4,27,1.0,1.0,3.6,1.0,GREEN,False,27.0,,1,27.0,,0
569,1,car,2,4,27,1.0,1.0,3.6,1.0,GREEN,False,27.0,17.0,2,27.0,,0
569,14,car,2,3,10,,,,0.0,GREEN,False,10.0,,2,999.0,,0
570,1,car,2,4,27,1.0,1.0,3.6,1.0,GREEN,False,27.0,,1,27.0,,0
571,1,car,2,4,26,2.0,1.0,7.2,2.0,GREEN,False,26.0,17.0,2,13.0,,0
571,14,car,2,3,9,,,,0.0,GREEN,False,9.0,,2,999.0,,0
572,1,car,2,4,26,2.0,1.0,7.2,2.0,GREEN,False,26.0,17.0,2,13.0,,0
572,14,car,2,3,9,,,,0.0,GREEN,False,9.0,,2,999.0,,0
573,1,car,2,4,26,2.0,1.0,7.2,2.0,GREEN,False,26.0,17.0,2,13.0,,0
573,14,car,2,3,9,,,,0.0,GREEN,False,9.0,,2,999.0,,0
574,1,car,2,4,25,3.0,1.0,10.8,3.0,GREEN,False,25.0,17.0,2,8.333333333333334,,0
574,14,car,2,3,8,,,,0.0,GREEN,False,8.0,,2,999.0,,0
575,1,car,2,4,25,3.0,1.0,10.8,3.0,GREEN,False,25.0,17.0,2,8.333333333333334,,0
575,14,car,2,3,8,,,,0.0,GREEN,False,8.0,,2,999.0,,0
576,1,car,2,4,25,3.0,1.0,10.8,3.0,GREEN,False,25.0,17.0,2,8.333333333333334,,0
576,14,car,2,3,8,,,,0.0,GREEN,False,8.0,,2,999.0,,0
577,1,car,2,4,25,3.0,1.0,10.8,3.0,GREEN,False,25.0,18.0,2,8.333333333333334,,0
577,14,car,2,3,7,,,,0.0,GREEN,False,7.0,,2,999.0,,0
578,1,car,2,4,25,3.0,1.0,10.8,3.0,GREEN,False,25.0,,1,8.333333333333334,,0
579,1,car,2,4,24,4.0,1.0,14.4,4.0,GREEN,False,24.0,,1,6.0,,0
580,1,car,2,4,24,4.0,1.0,14.4,4.0,GREEN,False,24.0,,1,6.0,,0
581,1,car,2,4,24,4.0,1.0,14.4,4.0,GREEN,False,24.0,,1,6.0,,0
582,1,car,2,4,23,5.0,1.0,18.0,5.0,GREEN,False,23.0,,1,4.6,,0
583,1,car,2,4,23,5.0,1.0,18.0,5.0,GREEN,False,23.0,,1,4.6,,0
584,1,car,2,4,23,5.0,1.0,18.0,5.0,GREEN,False,23.0,,1,4.6,,0
585,1,car,2,4,23,4.0,1.0,14.4,4.0,GREEN,False,23.0,,1,5.75,,0
586,1,car,2,4,23,4.0,1.0,14.4,4.0,GREEN,False,23.0,,1,5.75,,0
587,1,car,2,4,23,4.0,1.0,14.4,4.0,GREEN,False,23.0,,1,5.75,,0
588,1,car,2,4,22,5.0,1.0,18.0,5.0,GREEN,False,22.0,,1,4.4,,0
589,1,car,2,4,22,5.0,1.0,18.0,5.0,GREEN,False,22.0,,1,4.4,,0
590,1,car,2,4,21,6.0,1.0,21.6,6.0,GREEN,False,21.0,,1,3.5,,0
591,1,car,2,4,21,6.0,1.0,21.6,6.0,GREEN,False,21.0,,1,3.5,,0
592,1,car,2,4,20,7.0,1.0,25.2,7.0,GREEN,False,20.0,,1,2.857142857142857,,0
593,1,car,2,4,20,7.0,1.0,25.2,7.0,GREEN,False,20.0,,1,2.857142857142857,,0
594,1,car,2,4,20,7.0,1.0,25.2,7.0,GREEN,False,20.0,,1,2.857142857142857,,0
595,1,car,2,4,20,7.0,1.0,25.2,7.0,GREEN,False,20.0,,1,2.857142857142857,,0
596,1,car,2,4,20,6.0,1.0,21.6,6.0,GREEN,False,20.0,,1,3.333333333333333,,0
597,1,car,2,4,19,7.0,1.0,25.2,7.0,GREEN,False,19.0,,1,2.7142857142857144,,0
598,1,car,2,4,19,7.0,1.0,25.2,7.0,GREEN,False,19.0,,1,2.7142857142857144,,0
599,1,car,2,4,19,6.0,1.0,21.6,6.0,GREEN,False,19.0,,1,3.1666666666666665,,0
600,1,car,2,4,18,7.0,1.0,25.2,7.0,GREEN,False,18.0,,1,2.571428571428572,,0
601,1,car,2,4,17,8.0,1.0,28.8,8.0,GREEN,False,17.0,,1,2.125,,0
602,1,car,2,4,17,8.0,1.0,28.8,8.0,GREEN,False,17.0,,1,2.125,,0
603,1,car,2,4,16,9.0,1.0,32.4,9.0,GREEN,False,16.0,,1,1.7777777777777777,,0
604,1,car,2,4,16,8.0,1.0,28.8,8.0,GREEN,False,16.0,,1,2.0,,0
605,1,car,2,4,16,8.0,1.0,28.8,8.0,GREEN,False,16.0,,1,2.0,,0
606,1,car,2,4,16,8.0,1.0,28.8,8.0,GREEN,False,16.0,,1,2.0,,0
607,1,car,2,4,16,7.0,1.0,25.2,7.0,GREEN,False,16.0,,1,2.2857142857142856,,0
608,1,car,2,4,15,8.0,1.0,28.8,8.0,GREEN,False,15.0,,1,1.875,,0
609,1,car,2,4,15,8.0,1.0,28.8,8.0,GREEN,False,15.0,,1,1.875,,0
610,1,car,2,4,14,9.0,1.0,32.4,9.0,GREEN,False,14.0,,1,1.5555555555555556,,0
611,1,car,2,3,14,9.0,1.0,32.4,9.0,GREEN,False,14.0,,1,1.5555555555555556,,0
612,1,car,2,4,13,10.0,1.0,36.0,10.0,GREEN,False,13.0,,1,1.3,,0
613,1,car,2,3,13,9.0,1.0,32.4,9.0,GREEN,False,13.0,,1,1.4444444444444444,,0
614,1,car,2,3,12,10.0,1.0,36.0,10.0,GREEN,False,12.0,,1,1.2,,0
615,1,car,2,3,12,9.0,1.0,32.4,9.0,GREEN,False,12.0,,1,1.3333333333333333,,0
616,1,car,2,3,12,9.0,1.0,32.4,9.0,GREEN,False,12.0,,1,1.3333333333333333,,0
617,1,car,2,3,12,8.0,1.0,28.8,8.0,GREEN,False,12.0,,1,1.5,,0
618,1,car,2,3,11,9.0,1.0,32.4,9.0,GREEN,False,11.0,,1,1.2222222222222223,,0
619,1,car,2,3,11,9.0,1.0,32.4,9.0,GREEN,False,11.0,,1,1.2222222222222223,,0
620,1,car,2,3,10,10.0,1.0,36.0,10.0,GREEN,False,10.0,,1,1.0,,0
621,1,car,2,3,10,10.0,1.0,36.0,10.0,GREEN,False,10.0,,1,1.0,,0
622,1,car,2,3,9,10.0,1.0,36.0,10.0,GREEN,False,9.0,,1,0.9,,0
623,1,car,2,3,9,10.0,1.0,36.0,10.0,GREEN,False,9.0,,1,0.9,,0
624,1,car,2,3,8,11.0,1.0,39.6,11.0,GREEN,False,8.0,,1,0.7272727272727273,,0
625,1,car,2,3,7,11.0,1.0,39.6,11.0,GREEN,False,7.0,,1,0.6363636363636364,,0
626,1,car,2,3,7,10.0,1.0,36.0,10.0,GREEN,False,7.0,,1,0.7,,0
627,1,car,2,3,7,10.0,1.0,36.0,10.0,GREEN,False,7.0,,1,0.7,,0
628,1,car,2,3,6,10.0,1.0,36.0,10.0,GREEN,False,6.0,,1,0.6,,0
629,1,car,2,3,6,10.0,1.0,36.0,10.0,GREEN,False,6.0,,1,0.6,,0
630,1,car,2,3,7,9.0,1.0,32.4,9.0,GREEN,False,7.0,,1,0.7777777777777778,,0
631,1,car,2,3,6,10.0,1.0,36.0,10.0,GREEN,False,6.0,,1,0.6,,0
632,1,car,2,3,6,10.0,1.0,36.0,10.0,GREEN,False,6.0,,1,0.6,,0
633,1,car,2,3,4,11.0,1.0,39.6,11.0,GREEN,False,4.0,,1,0.3636363636363636,,0
634,1,car,2,3,4,11.0,1.0,39.6,11.0,GREEN,False,4.0,,1,0.3636363636363636,,0
635,1,car,2,3,4,10.0,1.0,36.0,10.0,GREEN,False,4.0,,1,0.4,,0
636,1,car,2,3,4,10.0,1.0,36.0,10.0,GREEN,False,4.0,,1,0.4,,0
637,1,car,2,3,3,10.0,1.0,36.0,10.0,GREEN,False,3.0,,1,0.3,,0
638,1,car,2,3,3,10.0,1.0,36.0,10.0,GREEN,False,3.0,,1,0.3,,0
639,1,car,2,3,3,9.0,1.0,32.4,9.0,GREEN,False,3.0,,1,0.3333333333333333,,0
640,1,car,2,3,2,10.0,1.0,36.0,10.0,GREEN,False,2.0,,1,0.2,,0
641,1,car,2,3,2,10.0,1.0,36.0,10.0,GREEN,False,2.0,,1,0.2,,0
642,1,car,2,3,1,11.0,1.0,39.6,11.0,GREEN,False,1.0,,1,0.0909090909090909,,0
643,1,car,2,3,1,10.0,1.0,36.0,10.0,GREEN,False,1.0,,1,0.1,,0
644,1,car,2,3,0,11.0,1.0,39.6,11.0,GREEN,False,0.0,,1,999.0,stop,1
645,1,car,2,3,0,10.0,1.0,36.0,10.0,GREEN,False,0.0,,1,999.0,stop,1
646,1,car,2,3,0,10.0,1.0,36.0,10.0,GREEN,False,0.0,,1,999.0,stop,1
647,1,car,2,3,0,9.0,1.0,32.4,9.0,GREEN,False,0.0,,1,999.0,stop,1
655,15,car,2,1,41,,,,0.0,GREEN,False,41.0,,1,999.0,,0
660,15,car,2,1,41,,,,0.0,GREEN,False,41.0,,1,999.0,,0
734,17,car,2,1,57,,,,0.0,GREEN,False,57.0,,1,999.0,,0
735,17,car,2,1,56,,,,0.0,GREEN,False,56.0,,1,999.0,,0
736,17,car,2,1,55,,,,0.0,GREEN,False,55.0,,1,999.0,,0
737,17,car,2,1,54,,,,0.0,GREEN,False,54.0,,1,999.0,,0
738,17,car,2,1,53,,,,0.0,GREEN,False,53.0,,1,999.0,,0
739,17,car,2,1,52,,,,0.0,GREEN,False,52.0,,1,999.0,,0
740,17,car,2,1,51,,,,0.0,GREEN,False,51.0,,1,999.0,,0
741,17,car,2,1,50,,,,0.0,GREEN,False,50.0,,1,999.0,,0
742,17,car,2,1,49,,,,0.0,GREEN,False,49.0,,1,999.0,,0
743,17,car,2,1,48,,,,0.0,GREEN,False,48.0,,1,999.0,,0
744,17,car,2,1,47,,,,0.0,GREEN,False,47.0,,1,999.0,,0
745,17,car,2,1,47,,,,0.0,GREEN,False,47.0,,1,999.0,,0
746,17,car,2,1,46,11.0,0.5,79.2,22.0,GREEN,False,46.0,,1,2.090909090909091,,0
747,17,car,2,1,45,12.0,0.5384615384615384,80.22857142857144,22.28571428571429,GREEN,False,45.0,,1,2.019230769230769,,0
748,17,car,2,1,43,14.0,0.5769230769230769,87.36000000000001,24.26666666666667,GREEN,False,43.0,,1,1.7719780219780217,,1
749,17,car,2,1,43,14.0,0.6153846153846154,81.9,22.75,GREEN,False,43.0,,1,1.89010989010989,,1
750,17,car,2,1,42,15.0,0.6538461538461539,82.58823529411765,22.94117647058824,GREEN,False,42.0,,1,1.8307692307692307,,1
751,17,car,2,1,41,16.0,0.6923076923076923,83.2,23.11111111111111,GREEN,False,41.0,,1,1.7740384615384617,,1
752,17,car,2,1,40,17.0,0.7307692307692307,83.74736842105264,23.26315789473684,GREEN,False,40.0,,1,1.7194570135746603,,1
753,18,car,2,6,57,,,,0.0,GREEN,False,57.0,16.0,2,999.0,,0
753,17,car,2,1,41,16.0,0.7692307692307693,74.88,20.8,GREEN,False,41.0,,2,1.9711538461538465,,0
754,18,car,2,6,56,,,,0.0,GREEN,False,56.0,17.0,2,999.0,,0
754,17,car,2,1,39,18.0,0.8076923076923077,80.22857142857143,22.285714285714285,GREEN,False,39.0,,2,1.75,,1
755,18,car,2,6,56,,,,0.0,GREEN,False,56.0,16.0,2,999.0,,0
755,17,car,2,1,40,17.0,0.8461538461538461,72.32727272727273,20.09090909090909,GREEN,False,40.0,,2,1.990950226244344,,0
756,18,car,2,6,55,,,,0.0,GREEN,False,55.0,,1,999.0,,0
757,18,car,2,6,54,,,,0.0,GREEN,False,54.0,17.0,2,999.0,,0
757,17,car,2,1,37,20.0,0.8846153846153846,81.3913043478261,22.608695652173918,GREEN,False,37.0,,2,1.6365384615384615,,1
758,18,car,2,6,54,,,,0.0,GREEN,False,54.0,17.0,2,999.0,,0
758,17,car,2,1,37,20.0,0.9230769230769232,78.0,21.666666666666664,GREEN,False,37.0,,2,1.7076923076923078,,1
759,18,car,2,7,53,,,,0.0,GREEN,False,53.0,,1,999.0,,0
760,18,car,2,6,52,,,,0.0,GREEN,False,52.0,17.0,2,999.0,,0
760,17,car,2,1,35,22.0,0.9615384615384616,82.368,22.88,GREEN,False,35.0,,2,1.5297202797202798,,1
761,18,car,2,6,52,,,,0.0,GREEN,False,52.0,17.0,2,999.0,,0
761,17,car,2,1,35,22.0,1.0,79.2,22.0,GREEN,False,35.0,,2,1.5909090909090908,,1
762,18,car,2,6,51,,,,0.0,GREEN,False,51.0,17.0,2,999.0,,0
762,17,car,2,1,34,22.0,1.0,79.2,22.0,GREEN,False,34.0,,2,1.5454545454545454,,1
763,18,car,2,6,50,,,,0.0,GREEN,False,50.0,17.0,2,999.0,,0
763,17,car,2,1,33,22.0,1.0,79.2,22.0,GREEN,False,33.0,,2,1.5,,1
764,18,car,2,6,50,,,,0.0,GREEN,False,50.0,18.0,2,999.0,,0
764,17,car,2,1,32,22.0,1.0,79.2,22.0,GREEN,False,32.0,,2,1.4545454545454546,,0
765,18,car,2,6,49,8.0,0.5,57.6,16.0,GREEN,False,49.0,,1,3.0625,,0
766,18,car,2,7,48,9.0,0.5384615384615384,60.17142857142858,16.714285714285715,GREEN,False,48.0,,1,2.871794871794872,,0
767,18,car,2,7,48,9.0,0.5769230769230769,56.16,15.6,GREEN,False,48.0,18.0,2,3.0769230769230766,,0
767,17,car,2,1,30,23.0,1.0,82.8,23.0,GREEN,False,30.0,,2,1.3043478260869563,,0
768,18,car,2,6,48,9.0,0.6153846153846154,52.65,14.625,GREEN,False,48.0,,1,3.282051282051282,,0
769,18,car,2,6,47,10.0,0.6538461538461539,55.05882352941176,15.294117647058822,GREEN,False,47.0,7.0,3,3.0730769230769237,,0
769,20,car,2,1,40,,,,0.0,GREEN,False,40.0,12.0,3,999.0,,0
769,17,car,2,1,28,24.0,1.0,86.4,24.0,GREEN,False,28.0,,3,1.1666666666666667,,0
770,18,car,2,6,47,10.0,0.6923076923076923,52.0,14.444444444444445,GREEN,False,47.0,7.0,3,3.253846153846154,,0
770,20,car,2,1,40,,,,0.0,GREEN,False,40.0,13.0,3,999.0,,0
770,17,car,2,1,27,24.0,1.0,86.4,24.0,GREEN,False,27.0,,3,1.125,,0
771,18,car,2,6,46,11.0,0.7307692307692307,54.18947368421053,15.05263157894737,GREEN,False,46.0,6.0,2,3.055944055944056,,0
771,20,car,2,1,40,,,,0.0,GREEN,False,40.0,,2,999.0,,0
772,17,car,2,1,26,24.0,1.0,86.4,24.0,GREEN,False,26.0,,3,1.0833333333333333,,0
772,18,car,2,6,45,12.0,0.7692307692307693,56.16,15.6,GREEN,False,45.0,4.0,3,2.8846153846153846,,0
772,20,car,2,1,41,,,,0.0,GREEN,False,41.0,15.0,3,999.0,,0
773,17,car,2,1,25,24.0,1.0,86.4,24.0,GREEN,False,25.0,,3,1.0416666666666667,,0
773,20,car,2,1,41,,,,0.0,GREEN,False,41.0,16.0,3,999.0,,0
773,18,car,2,6,44,13.0,0.8076923076923077,57.94285714285714,16.095238095238095,GREEN,False,44.0,3.0,3,2.733727810650888,,0
774,18,car,2,6,44,13.0,0.8461538461538461,55.30909090909091,15.363636363636363,GREEN,False,44.0,4.0,2,2.863905325443787,,0
774,20,car,2,1,40,,,,0.0,GREEN,False,40.0,,2,999.0,,0
775,18,car,2,6,43,14.0,0.8846153846153846,56.97391304347826,15.82608695652174,GREEN,False,43.0,18.0,2,2.7170329670329667,,0
775,17,car,2,1,25,23.0,1.0,82.8,23.0,GREEN,False,25.0,,2,1.0869565217391304,,0
776,18,car,2,6,43,14.0,0.9230769230769232,54.6,15.166666666666666,GREEN,False,43.0,,1,2.8351648351648358,,0
777,18,car,2,6,42,15.0,0.9615384615384616,56.16,15.6,GREEN,False,42.0,19.0,2,2.6923076923076925,,0
777,17,car,2,1,23,24.0,1.0,86.4,24.0,GREEN,False,23.0,,2,0.9583333333333334,,0
778,17,car,2,1,22,25.0,1.0,90.0,25.0,GREEN,False,22.0,,2,0.88,,0
778,18,car,2,6,41,16.0,1.0,57.6,16.0,GREEN,False,41.0,19.0,2,2.5625,,0
779,17,car,2,1,22,24.0,1.0,86.4,24.0,GREEN,False,22.0,,2,0.9166666666666666,,0
779,18,car,2,6,41,15.0,1.0,54.0,15.0,GREEN,False,41.0,19.0,2,2.7333333333333334,,0
780,17,car,2,1,21,24.0,1.0,86.4,24.0,GREEN,False,21.0,,2,0.875,,0
780,18,car,2,6,40,16.0,1.0,57.6,16.0,GREEN,False,40.0,19.0,2,2.5,,0
781,18,car,2,6,39,16.0,1.0,57.6,16.0,GREEN,False,39.0,19.0,2,2.4375,,0
781,17,car,2,1,20,23.0,1.0,82.8,23.0,GREEN,False,20.0,,2,0.8695652173913043,,0
782,18,car,2,6,39,15.0,1.0,54.0,15.0,GREEN,False,39.0,19.0,2,2.6,,0
782,17,car,2,1,20,23.0,1.0,82.8,23.0,GREEN,False,20.0,,2,0.8695652173913043,,0
783,18,car,2,6,38,16.0,1.0,57.6,16.0,GREEN,False,38.0,20.0,2,2.375,,0
783,17,car,2,1,18,24.0,1.0,86.4,24.0,GREEN,False,18.0,,2,0.75,,0
784,18,car,2,6,37,16.0,1.0,57.6,16.0,GREEN,False,37.0,,1,2.3125,,0
785,18,car,2,6,37,15.0,1.0,54.0,15.0,GREEN,False,37.0,18.0,2,2.466666666666667,,0
785,17,car,2,1,19,22.0,1.0,79.2,22.0,GREEN,False,19.0,,2,0.8636363636363636,,0
786,18,car,2,6,36,16.0,1.0,57.6,16.0,GREEN,False,36.0,19.0,2,2.25,,0
786,17,car,2,1,17,23.0,1.0,82.8,23.0,GREEN,False,17.0,,2,0.7391304347826086,,0
787,18,car,2,6,36,15.0,1.0,54.0,15.0,GREEN,False,36.0,21.0,2,2.4,,0
787,17,car,2,1,15,26.0,1.0,93.6,26.0,GREEN,False,15.0,,2,0.5769230769230769,,0
788,18,car,2,6,35,15.0,1.0,54.0,15.0,GREEN,False,35.0,21.0,2,2.333333333333333,,0
788,17,car,2,1,14,25.0,1.0,90.0,25.0,GREEN,False,14.0,,2,0.56,,0
789,18,car,2,6,34,16.0,1.0,57.6,16.0,GREEN,False,34.0,19.0,2,2.125,,0
789,17,car,2,1,15,25.0,1.0,90.0,25.0,GREEN,False,15.0,,2,0.6,,0
790,20,car,2,1,41,,,,0.0,GREEN,False,41.0,8.0,2,999.0,,0
790,18,car,2,6,33,16.0,1.0,57.6,16.0,GREEN,False,33.0,,2,2.0625,,0
791,18,car,2,6,33,15.0,1.0,54.0,15.0,GREEN,False,33.0,,1,2.2,,0
792,18,car,2,6,33,15.0,1.0,54.0,15.0,GREEN,False,33.0,,2,2.2,,0
792,20,car,2,1,40,,,,0.0,GREEN,False,40.0,7.0,2,999.0,,0
793,18,car,2,6,32,16.0,1.0,57.6,16.0,GREEN,False,32.0,,1,2.0,,0
794,18,car,2,6,32,15.0,1.0,54.0,15.0,GREEN,False,32.0,,1,2.1333333333333333,,0
795,18,car,2,6,32,15.0,1.0,54.0,15.0,GREEN,False,32.0,,1,2.1333333333333333,,0
796,18,car,2,6,31,15.0,1.0,54.0,15.0,GREEN,False,31.0,,1,2.066666666666667,,0
797,18,car,2,6,31,14.0,1.0,50.4,14.0,GREEN,False,31.0,,1,2.2142857142857144,,0
798,18,car,2,6,30,14.0,1.0,50.4,14.0,GREEN,False,30.0,,1,2.142857142857143,,0
799,18,car,2,6,29,15.0,1.0,54.0,15.0,GREEN,False,29.0,21.0,2,1.9333333333333331,,0
799,17,car,2,1,8,29.0,1.0,104.4,29.0,GREEN,False,8.0,,2,0.2758620689655172,,0
800,18,car,2,6,29,14.0,1.0,50.4,14.0,GREEN,False,29.0,22.0,2,2.071428571428572,,0
800,17,car,2,1,7,30.0,1.0,108.0,30.0,GREEN,False,7.0,,2,0.2333333333333333,,0
801,18,car,2,6,29,14.0,1.0,50.4,14.0,GREEN,False,29.0,22.0,2,2.071428571428572,,0
801,17,car,2,1,7,28.0,1.0,100.8,28.0,GREEN,False,7.0,,2,0.25,,0
802,18,car,2,6,29,13.0,1.0,46.8,13.0,GREEN,False,29.0,22.0,2,2.230769230769231,,0
802,17,car,2,1,7,28.0,1.0,100.8,28.0,GREEN,False,7.0,,2,0.25,,0
803,18,car,2,6,28,13.0,1.0,46.8,13.0,GREEN,False,28.0,21.0,2,2.1538461538461537,,0
